filename,label
reject/reject_stanford__n02107312-miniature_pinscher__n02107312_1316.jpg,-1
reject/reject_stanford__n02099712-Labrador_retriever__n02099712_1200.jpg,-1
reject/reject_stanford__n02096051-Airedale__n02096051_1134.jpg,-1
reject/reject_coco__000000066231.jpg,-1
reject/reject_stanford__n02095314-wire-haired_fox_terrier__n02095314_1054.jpg,-1
reject/reject_stanford__n02085620-Chihuahua__n02085620_10074.jpg,-1
reject/reject_stanford__n02107683-Bernese_mountain_dog__n02107683_1071.jpg,-1
reject/reject_coco__000000025057.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00009.jpg,-1
reject/reject_coco__000000043435.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00008.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00017.jpg,-1
reject/reject_coco__000000028993.jpg,-1
reject/reject_stanford__n02105056-groenendael__n02105056_1018.jpg,-1
reject/reject_stanford__n02113186-Cardigan__n02113186_1016.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00031.jpg,-1
reject/reject_stanford__n02108551-Tibetan_mastiff__n02108551_10182.jpg,-1
reject/reject_stanford__n02110958-pug__n02110958_1108.jpg,-1
reject/reject_stanford__n02091134-whippet__n02091134_10545.jpg,-1
reject/reject_coco__000000025228.jpg,-1
reject/reject_coco__000000012576.jpg,-1
reject/reject_coco__000000046031.jpg,-1
reject/reject_coco__000000013923.jpg,-1
reject/reject_coco__000000030675.jpg,-1
reject/reject_coco__000000027696.jpg,-1
reject/reject_stanford__n02113186-Cardigan__n02113186_10431.jpg,-1
reject/reject_stanford__n02108422-bull_mastiff__n02108422_1166.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00035.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00015.jpg,-1
reject/reject_stanford__n02113023-Pembroke__n02113023_10829.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00017.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00028.jpg,-1
reject/reject_coco__000000033759.jpg,-1
reject/reject_stanford__n02095570-Lakeland_terrier__n02095570_1068.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00017.jpg,-1
reject/reject_stanford__n02108551-Tibetan_mastiff__n02108551_1025.jpg,-1
reject/reject_coco__000000034417.jpg,-1
reject/reject_stanford__n02094114-Norfolk_terrier__n02094114_1173.jpg,-1
reject/reject_stanford__n02105855-Shetland_sheepdog__n02105855_10619.jpg,-1
reject/reject_stanford__n02108000-EntleBucher__n02108000_1111.jpg,-1
reject/reject_coco__000000031217.jpg,-1
reject/reject_coco__000000051961.jpg,-1
reject/reject_coco__000000021167.jpg,-1
reject/reject_stanford__n02100735-English_setter__n02100735_10105.jpg,-1
reject/reject_coco__000000047585.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00013.jpg,-1
reject/reject_stanford__n02099849-Chesapeake_Bay_retriever__n02099849_1068.jpg,-1
reject/reject_stanford__n02091244-Ibizan_hound__n02091244_100.jpg,-1
reject/reject_coco__000000014439.jpg,-1
reject/reject_stanford__n02093859-Kerry_blue_terrier__n02093859_1136.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00003.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00020.jpg,-1
reject/reject_stanford__n02096177-cairn__n02096177_10333.jpg,-1
reject/reject_stanford__n02086646-Blenheim_spaniel__n02086646_1091.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00020.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00001.jpg,-1
reject/reject_stanford__n02100236-German_short-haired_pointer__n02100236_111.jpg,-1
reject/reject_stanford__n02086646-Blenheim_spaniel__n02086646_1023.jpg,-1
reject/reject_coco__000000033854.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00010.jpg,-1
reject/reject_stanford__n02110063-malamute__n02110063_10589.jpg,-1
reject/reject_stanford__n02102040-English_springer__n02102040_1082.jpg,-1
reject/reject_coco__000000019402.jpg,-1
reject/reject_coco__000000038048.jpg,-1
reject/reject_coco__000000012667.jpg,-1
reject/reject_coco__000000024610.jpg,-1
reject/reject_coco__000000038576.jpg,-1
reject/reject_stanford__n02092339-Weimaraner__n02092339_114.jpg,-1
reject/reject_stanford__n02096294-Australian_terrier__n02096294_1121.jpg,-1
reject/reject_stanford__n02113799-standard_poodle__n02113799_1144.jpg,-1
reject/reject_coco__000000064462.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00020.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00008.jpg,-1
reject/reject_stanford__n02098286-West_Highland_white_terrier__n02098286_1015.jpg,-1
reject/reject_stanford__n02097130-giant_schnauzer__n02097130_1197.jpg,-1
reject/reject_coco__000000021839.jpg,-1
reject/reject_stanford__n02096437-Dandie_Dinmont__n02096437_1055.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00024.jpg,-1
reject/reject_coco__000000060507.jpg,-1
reject/reject_coco__000000018737.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00029.jpg,-1
reject/reject_stanford__n02098286-West_Highland_white_terrier__n02098286_1036.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00030.jpg,-1
reject/reject_coco__000000008211.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00017.jpg,-1
reject/reject_stanford__n02091244-Ibizan_hound__n02091244_1037.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00006.jpg,-1
reject/reject_coco__000000002261.jpg,-1
reject/reject_stanford__n02093647-Bedlington_terrier__n02093647_1060.jpg,-1
reject/reject_stanford__n02091032-Italian_greyhound__n02091032_1034.jpg,-1
reject/reject_stanford__n02088466-bloodhound__n02088466_10083.jpg,-1
reject/reject_stanford__n02097298-Scotch_terrier__n02097298_11346.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00029.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00007.jpg,-1
reject/reject_coco__000000037988.jpg,-1
reject/reject_stanford__n02106030-collie__n02106030_1005.jpg,-1
reject/reject_stanford__n02094114-Norfolk_terrier__n02094114_113.jpg,-1
reject/reject_stanford__n02097209-standard_schnauzer__n02097209_1.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00009.jpg,-1
reject/reject_coco__000000015338.jpg,-1
reject/reject_coco__000000033109.jpg,-1
reject/reject_coco__000000009378.jpg,-1
reject/reject_coco__000000001993.jpg,-1
reject/reject_stanford__n02089867-Walker_hound__n02089867_1062.jpg,-1
reject/reject_stanford__n02095889-Sealyham_terrier__n02095889_10.jpg,-1
reject/reject_stanford__n02106166-Border_collie__n02106166_1055.jpg,-1
reject/reject_coco__000000031248.jpg,-1
reject/reject_stanford__n02086240-Shih-Tzu__n02086240_1078.jpg,-1
reject/reject_coco__000000025394.jpg,-1
reject/reject_coco__000000057232.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00005.jpg,-1
reject/reject_coco__000000054592.jpg,-1
reject/reject_coco__000000003934.jpg,-1
reject/reject_stanford__n02105505-komondor__n02105505_1018.jpg,-1
reject/reject_stanford__n02110806-basenji__n02110806_1033.jpg,-1
reject/reject_coco__000000014473.jpg,-1
reject/reject_stanford__n02088632-bluetick__n02088632_1077.jpg,-1
reject/reject_stanford__n02108422-bull_mastiff__n02108422_1079.jpg,-1
reject/reject_coco__000000060899.jpg,-1
reject/reject_coco__000000004495.jpg,-1
reject/reject_coco__000000018837.jpg,-1
reject/reject_stanford__n02113978-Mexican_hairless__n02113978_118.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00031.jpg,-1
reject/reject_stanford__n02093991-Irish_terrier__n02093991_1179.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00030.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00016.jpg,-1
reject/reject_stanford__n02095314-wire-haired_fox_terrier__n02095314_1043.jpg,-1
reject/reject_stanford__n02085620-Chihuahua__n02085620_1073.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00007.jpg,-1
reject/reject_coco__000000022589.jpg,-1
reject/reject_stanford__n02087046-toy_terrier__n02087046_1206.jpg,-1
reject/reject_stanford__n02105251-briard__n02105251_1588.jpg,-1
reject/reject_coco__000000007818.jpg,-1
reject/reject_stanford__n02108915-French_bulldog__n02108915_110.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00029.jpg,-1
reject/reject_stanford__n02085936-Maltese_dog__n02085936_10148.jpg,-1
reject/reject_stanford__n02112706-Brabancon_griffon__n02112706_106.jpg,-1
reject/reject_stanford__n02105056-groenendael__n02105056_1165.jpg,-1
reject/reject_coco__000000009590.jpg,-1
reject/reject_coco__000000022396.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00002.jpg,-1
reject/reject_coco__000000044877.jpg,-1
reject/reject_coco__000000060363.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00014.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00017.jpg,-1
reject/reject_stanford__n02102973-Irish_water_spaniel__n02102973_1200.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00037.jpg,-1
reject/reject_stanford__n02087394-Rhodesian_ridgeback__n02087394_10418.jpg,-1
reject/reject_coco__000000061658.jpg,-1
reject/reject_coco__000000065288.jpg,-1
reject/reject_coco__000000048924.jpg,-1
reject/reject_coco__000000066841.jpg,-1
reject/reject_stanford__n02113023-Pembroke__n02113023_11397.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00009.jpg,-1
reject/reject_coco__000000009400.jpg,-1
reject/reject_coco__000000060932.jpg,-1
reject/reject_stanford__n02105162-malinois__n02105162_10309.jpg,-1
reject/reject_coco__000000020553.jpg,-1
reject/reject_stanford__n02088238-basset__n02088238_10051.jpg,-1
reject/reject_stanford__n02097130-giant_schnauzer__n02097130_1032.jpg,-1
reject/reject_stanford__n02096585-Boston_bull__n02096585_10452.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00012.jpg,-1
reject/reject_stanford__n02106166-Border_collie__n02106166_1031.jpg,-1
reject/reject_coco__000000014831.jpg,-1
reject/reject_stanford__n02089867-Walker_hound__n02089867_1029.jpg,-1
reject/reject_coco__000000029596.jpg,-1
reject/reject_coco__000000019221.jpg,-1
reject/reject_stanford__n02091635-otterhound__n02091635_1147.jpg,-1
reject/reject_stanford__n02105505-komondor__n02105505_1077.jpg,-1
reject/reject_coco__000000042296.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00028.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00028.jpg,-1
reject/reject_coco__000000017379.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00010.jpg,-1
reject/reject_stanford__n02101556-clumber__n02101556_1355.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00035.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00015.jpg,-1
reject/reject_stanford__n02113712-miniature_poodle__n02113712_1088.jpg,-1
reject/reject_stanford__n02097658-silky_terrier__n02097658_1013.jpg,-1
reject/reject_coco__000000017714.jpg,-1
reject/reject_stanford__n02095570-Lakeland_terrier__n02095570_1057.jpg,-1
reject/reject_stanford__n02097658-silky_terrier__n02097658_10020.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00007.jpg,-1
reject/reject_coco__000000044652.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00021.jpg,-1
reject/reject_coco__000000016598.jpg,-1
reject/reject_coco__000000022192.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00026.jpg,-1
reject/reject_stanford__n02086079-Pekinese__n02086079_1020.jpg,-1
reject/reject_stanford__n02091831-Saluki__n02091831_10639.jpg,-1
reject/reject_coco__000000068409.jpg,-1
reject/reject_coco__000000052565.jpg,-1
reject/reject_stanford__n02113799-standard_poodle__n02113799_1140.jpg,-1
reject/reject_stanford__n02105855-Shetland_sheepdog__n02105855_10167.jpg,-1
reject/reject_stanford__n02109525-Saint_Bernard__n02109525_10215.jpg,-1
reject/reject_coco__000000037689.jpg,-1
reject/reject_coco__000000011760.jpg,-1
reject/reject_stanford__n02107683-Bernese_mountain_dog__n02107683_1003.jpg,-1
reject/reject_coco__000000014038.jpg,-1
reject/reject_coco__000000065074.jpg,-1
reject/reject_stanford__n02099712-Labrador_retriever__n02099712_1229.jpg,-1
reject/reject_stanford__n02093428-American_Staffordshire_terrier__n02093428_10328.jpg,-1
reject/reject_stanford__n02110063-malamute__n02110063_10025.jpg,-1
reject/reject_coco__000000004134.jpg,-1
reject/reject_stanford__n02094433-Yorkshire_terrier__n02094433_1210.jpg,-1
reject/reject_stanford__n02088364-beagle__n02088364_10354.jpg,-1
reject/reject_stanford__n02105251-briard__n02105251_1382.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00004.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00036.jpg,-1
reject/reject_stanford__n02093754-Border_terrier__n02093754_1062.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00031.jpg,-1
reject/reject_stanford__n02089867-Walker_hound__n02089867_1048.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00028.jpg,-1
reject/reject_stanford__n02112706-Brabancon_griffon__n02112706_1041.jpg,-1
reject/reject_stanford__n02110627-affenpinscher__n02110627_10439.jpg,-1
reject/reject_coco__000000020059.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00008.jpg,-1
reject/reject_coco__000000019742.jpg,-1
reject/reject_coco__000000035963.jpg,-1
reject/reject_coco__000000050828.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00008.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00003.jpg,-1
reject/reject_stanford__n02089973-English_foxhound__n02089973_1.jpg,-1
reject/reject_coco__000000040083.jpg,-1
reject/reject_stanford__n02098413-Lhasa__n02098413_11048.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00002.jpg,-1
reject/reject_stanford__n02093647-Bedlington_terrier__n02093647_1037.jpg,-1
reject/reject_stanford__n02093991-Irish_terrier__n02093991_1105.jpg,-1
reject/reject_coco__000000002923.jpg,-1
reject/reject_coco__000000052591.jpg,-1
reject/reject_stanford__n02109047-Great_Dane__n02109047_1005.jpg,-1
reject/reject_stanford__n02113799-standard_poodle__n02113799_1155.jpg,-1
reject/reject_stanford__n02115913-dhole__n02115913_1066.jpg,-1
reject/reject_stanford__n02107908-Appenzeller__n02107908_1426.jpg,-1
reject/reject_stanford__n02102318-cocker_spaniel__n02102318_10020.jpg,-1
reject/reject_coco__000000033638.jpg,-1
reject/reject_stanford__n02101006-Gordon_setter__n02101006_1153.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00033.jpg,-1
reject/reject_stanford__n02091244-Ibizan_hound__n02091244_1030.jpg,-1
reject/reject_coco__000000007088.jpg,-1
reject/reject_stanford__n02091032-Italian_greyhound__n02091032_102.jpg,-1
reject/reject_coco__000000025181.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00007.jpg,-1
reject/reject_stanford__n02086240-Shih-Tzu__n02086240_1016.jpg,-1
reject/reject_coco__000000002299.jpg,-1
reject/reject_coco__000000067534.jpg,-1
reject/reject_coco__000000032861.jpg,-1
reject/reject_stanford__n02116738-African_hunting_dog__n02116738_10215.jpg,-1
reject/reject_stanford__n02113624-toy_poodle__n02113624_10203.jpg,-1
reject/reject_stanford__n02102480-Sussex_spaniel__n02102480_101.jpg,-1
reject/reject_stanford__n02111500-Great_Pyrenees__n02111500_109.jpg,-1
reject/reject_stanford__n02093859-Kerry_blue_terrier__n02093859_1120.jpg,-1
reject/reject_stanford__n02107142-Doberman__n02107142_10009.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00013.jpg,-1
reject/reject_stanford__n02108915-French_bulldog__n02108915_1114.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00024.jpg,-1
reject/reject_stanford__n02095570-Lakeland_terrier__n02095570_104.jpg,-1
reject/reject_coco__000000022755.jpg,-1
reject/reject_stanford__n02093428-American_Staffordshire_terrier__n02093428_10575.jpg,-1
reject/reject_stanford__n02088094-Afghan_hound__n02088094_1003.jpg,-1
reject/reject_stanford__n02098286-West_Highland_white_terrier__n02098286_1079.jpg,-1
reject/reject_coco__000000054931.jpg,-1
reject/reject_coco__000000055299.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00020.jpg,-1
reject/reject_stanford__n02098286-West_Highland_white_terrier__n02098286_1089.jpg,-1
reject/reject_stanford__n02115641-dingo__n02115641_10286.jpg,-1
reject/reject_stanford__n02106382-Bouvier_des_Flandres__n02106382_1036.jpg,-1
reject/reject_coco__000000002587.jpg,-1
reject/reject_stanford__n02101388-Brittany_spaniel__n02101388_10348.jpg,-1
reject/reject_coco__000000001584.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00003.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00023.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00002.jpg,-1
reject/reject_stanford__n02090379-redbone__n02090379_1272.jpg,-1
reject/reject_stanford__n02091467-Norwegian_elkhound__n02091467_1144.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00025.jpg,-1
reject/reject_stanford__n02110958-pug__n02110958_10378.jpg,-1
reject/reject_coco__000000050679.jpg,-1
reject/reject_coco__000000059598.jpg,-1
reject/reject_stanford__n02097298-Scotch_terrier__n02097298_11133.jpg,-1
reject/reject_coco__000000066561.jpg,-1
reject/reject_stanford__n02097298-Scotch_terrier__n02097298_1152.jpg,-1
reject/reject_coco__000000025139.jpg,-1
reject/reject_stanford__n02093991-Irish_terrier__n02093991_1038.jpg,-1
reject/reject_stanford__n02113799-standard_poodle__n02113799_1183.jpg,-1
reject/reject_coco__000000021879.jpg,-1
reject/reject_stanford__n02115913-dhole__n02115913_1067.jpg,-1
reject/reject_coco__000000025393.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00034.jpg,-1
reject/reject_stanford__n02086646-Blenheim_spaniel__n02086646_1094.jpg,-1
reject/reject_stanford__n02102480-Sussex_spaniel__n02102480_1525.jpg,-1
reject/reject_coco__000000058393.jpg,-1
reject/reject_stanford__n02090721-Irish_wolfhound__n02090721_1085.jpg,-1
reject/reject_stanford__n02105162-malinois__n02105162_10076.jpg,-1
reject/reject_coco__000000014380.jpg,-1
reject/reject_coco__000000038070.jpg,-1
reject/reject_stanford__n02109961-Eskimo_dog__n02109961_1032.jpg,-1
reject/reject_stanford__n02096294-Australian_terrier__n02096294_1168.jpg,-1
reject/reject_coco__000000014007.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00025.jpg,-1
reject/reject_coco__000000025986.jpg,-1
reject/reject_coco__000000060090.jpg,-1
reject/reject_coco__000000038210.jpg,-1
reject/reject_stanford__n02115641-dingo__n02115641_10261.jpg,-1
reject/reject_coco__000000017436.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00004.jpg,-1
reject/reject_coco__000000040471.jpg,-1
reject/reject_stanford__n02107312-miniature_pinscher__n02107312_105.jpg,-1
reject/reject_coco__000000015597.jpg,-1
reject/reject_stanford__n02095889-Sealyham_terrier__n02095889_1019.jpg,-1
reject/reject_stanford__n02107574-Greater_Swiss_Mountain_dog__n02107574_1010.jpg,-1
reject/reject_stanford__n02102318-cocker_spaniel__n02102318_10087.jpg,-1
reject/reject_coco__000000026690.jpg,-1
reject/reject_coco__000000054593.jpg,-1
reject/reject_stanford__n02087046-toy_terrier__n02087046_1004.jpg,-1
reject/reject_coco__000000003553.jpg,-1
reject/reject_stanford__n02116738-African_hunting_dog__n02116738_10024.jpg,-1
reject/reject_stanford__n02110958-pug__n02110958_10186.jpg,-1
reject/reject_stanford__n02093754-Border_terrier__n02093754_1111.jpg,-1
reject/reject_coco__000000005586.jpg,-1
reject/reject_stanford__n02102177-Welsh_springer_spaniel__n02102177_1022.jpg,-1
reject/reject_stanford__n02099849-Chesapeake_Bay_retriever__n02099849_1050.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00036.jpg,-1
reject/reject_stanford__n02104029-kuvasz__n02104029_1138.jpg,-1
reject/reject_stanford__n02107142-Doberman__n02107142_10647.jpg,-1
reject/reject_stanford__n02108089-boxer__n02108089_10774.jpg,-1
reject/reject_coco__000000025593.jpg,-1
reject/reject_stanford__n02105855-Shetland_sheepdog__n02105855_10095.jpg,-1
reject/reject_coco__000000013729.jpg,-1
reject/reject_coco__000000049091.jpg,-1
reject/reject_coco__000000052007.jpg,-1
reject/reject_coco__000000003501.jpg,-1
reject/reject_coco__000000051008.jpg,-1
reject/reject_stanford__n02102177-Welsh_springer_spaniel__n02102177_1028.jpg,-1
reject/reject_stanford__n02086240-Shih-Tzu__n02086240_1011.jpg,-1
reject/reject_stanford__n02113624-toy_poodle__n02113624_1008.jpg,-1
reject/reject_stanford__n02113186-Cardigan__n02113186_10077.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00022.jpg,-1
reject/reject_stanford__n02113978-Mexican_hairless__n02113978_1069.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00016.jpg,-1
reject/reject_coco__000000032038.jpg,-1
reject/reject_coco__000000017182.jpg,-1
reject/reject_stanford__n02105412-kelpie__n02105412_1031.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00020.jpg,-1
reject/reject_animals10__Elephant__animals10_Elephant_00032.jpg,-1
reject/reject_stanford__n02108422-bull_mastiff__n02108422_1096.jpg,-1
reject/reject_coco__000000009769.jpg,-1
reject/reject_stanford__n02097130-giant_schnauzer__n02097130_1119.jpg,-1
reject/reject_coco__000000050638.jpg,-1
reject/reject_stanford__n02100735-English_setter__n02100735_10064.jpg,-1
reject/reject_stanford__n02101388-Brittany_spaniel__n02101388_10470.jpg,-1
reject/reject_coco__000000032817.jpg,-1
reject/reject_stanford__n02095314-wire-haired_fox_terrier__n02095314_108.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00014.jpg,-1
reject/reject_coco__000000054164.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00034.jpg,-1
reject/reject_stanford__n02093859-Kerry_blue_terrier__n02093859_1062.jpg,-1
reject/reject_stanford__n02086910-papillon__n02086910_10147.jpg,-1
reject/reject_stanford__n02110958-pug__n02110958_10193.jpg,-1
reject/reject_animals10__Cow__animals10_Cow_00015.jpg,-1
reject/reject_coco__000000025386.jpg,-1
reject/reject_stanford__n02099429-curly-coated_retriever__n02099429_109.jpg,-1
reject/reject_coco__000000046252.jpg,-1
reject/reject_coco__000000050149.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00014.jpg,-1
reject/reject_coco__000000054605.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00005.jpg,-1
reject/reject_stanford__n02115913-dhole__n02115913_1060.jpg,-1
reject/reject_coco__000000044260.jpg,-1
reject/reject_coco__000000015079.jpg,-1
reject/reject_coco__000000002006.jpg,-1
reject/reject_stanford__n02113712-miniature_poodle__n02113712_10433.jpg,-1
reject/reject_coco__000000045090.jpg,-1
reject/reject_coco__000000064898.jpg,-1
reject/reject_stanford__n02108000-EntleBucher__n02108000_1073.jpg,-1
reject/reject_coco__000000002532.jpg,-1
reject/reject_stanford__n02113186-Cardigan__n02113186_1030.jpg,-1
reject/reject_animals10__Butterfly__animals10_Butterfly_00014.jpg,-1
reject/reject_coco__000000029397.jpg,-1
reject/reject_stanford__n02097658-silky_terrier__n02097658_1018.jpg,-1
reject/reject_stanford__n02085936-Maltese_dog__n02085936_10197.jpg,-1
reject/reject_coco__000000015746.jpg,-1
reject/reject_coco__000000064495.jpg,-1
reject/reject_stanford__n02115641-dingo__n02115641_10561.jpg,-1
reject/reject_stanford__n02108089-boxer__n02108089_1072.jpg,-1
reject/reject_stanford__n02104365-schipperke__n02104365_10071.jpg,-1
reject/reject_stanford__n02109525-Saint_Bernard__n02109525_10251.jpg,-1
reject/reject_coco__000000011197.jpg,-1
reject/reject_stanford__n02096051-Airedale__n02096051_119.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00018.jpg,-1
reject/reject_stanford__n02099267-flat-coated_retriever__n02099267_1142.jpg,-1
reject/reject_stanford__n02091134-whippet__n02091134_10521.jpg,-1
reject/reject_coco__000000018193.jpg,-1
reject/reject_coco__000000015497.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00007.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00025.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00029.jpg,-1
reject/reject_coco__000000064868.jpg,-1
reject/reject_stanford__n02097658-silky_terrier__n02097658_10559.jpg,-1
reject/reject_animals10__Horse__animals10_Horse_00031.jpg,-1
reject/reject_stanford__n02094258-Norwich_terrier__n02094258_103.jpg,-1
reject/reject_stanford__n02111889-Samoyed__n02111889_1.jpg,-1
reject/reject_stanford__n02106166-Border_collie__n02106166_1032.jpg,-1
reject/reject_animals10__Sheep__animals10_Sheep_00025.jpg,-1
reject/reject_stanford__n02111277-Newfoundland__n02111277_10237.jpg,-1
reject/reject_animals10__Squirrel__animals10_Squirrel_00027.jpg,-1
reject/reject_coco__000000016439.jpg,-1
reject/reject_coco__000000021465.jpg,-1
reject/reject_coco__000000028449.jpg,-1
reject/reject_stanford__n02111889-Samoyed__n02111889_10084.jpg,-1
reject/reject_animals10__Chicken__animals10_Chicken_00015.jpg,-1
reject/reject_animals10__Spider__animals10_Spider_00007.jpg,-1
reject/reject_stanford__n02102318-cocker_spaniel__n02102318_10058.jpg,-1
Abyssinian/oxford__Abyssinian_137.jpg,0
Abyssinian/oxford__Abyssinian_63.jpg,0
Abyssinian/oxford__Abyssinian_142.jpg,0
Abyssinian/oxford__Abyssinian_204.jpg,0
Abyssinian/oxford__Abyssinian_223.jpg,0
Abyssinian/oxford__Abyssinian_101.jpg,0
Abyssinian/oxford__Abyssinian_7.jpg,0
Abyssinian/oxford__Abyssinian_160.jpg,0
Abyssinian/oxford__Abyssinian_118.jpg,0
Abyssinian/oxford__Abyssinian_224.jpg,0
Abyssinian/oxford__Abyssinian_44.jpg,0
Abyssinian/oxford__Abyssinian_2.jpg,0
Abyssinian/oxford__Abyssinian_84.jpg,0
Abyssinian/oxford__Abyssinian_149.jpg,0
Abyssinian/oxford__Abyssinian_12.jpg,0
Abyssinian/oxford__Abyssinian_16.jpg,0
Abyssinian/oxford__Abyssinian_192.jpg,0
Abyssinian/oxford__Abyssinian_89.jpg,0
Abyssinian/oxford__Abyssinian_92.jpg,0
Abyssinian/oxford__Abyssinian_179.jpg,0
Abyssinian/oxford__Abyssinian_124.jpg,0
Abyssinian/oxford__Abyssinian_196.jpg,0
Abyssinian/oxford__Abyssinian_112.jpg,0
Abyssinian/oxford__Abyssinian_77.jpg,0
Abyssinian/oxford__Abyssinian_62.jpg,0
Abyssinian/oxford__Abyssinian_65.jpg,0
Abyssinian/oxford__Abyssinian_82.jpg,0
Abyssinian/oxford__Abyssinian_75.jpg,0
Abyssinian/oxford__Abyssinian_110.jpg,0
Abyssinian/oxford__Abyssinian_172.jpg,0
Abyssinian/oxford__Abyssinian_185.jpg,0
Abyssinian/oxford__Abyssinian_76.jpg,0
Abyssinian/oxford__Abyssinian_68.jpg,0
Abyssinian/oxford__Abyssinian_72.jpg,0
Abyssinian/oxford__Abyssinian_216.jpg,0
Abyssinian/oxford__Abyssinian_120.jpg,0
Abyssinian/oxford__Abyssinian_168.jpg,0
Abyssinian/oxford__Abyssinian_190.jpg,0
Abyssinian/oxford__Abyssinian_69.jpg,0
Abyssinian/oxford__Abyssinian_165.jpg,0
Abyssinian/oxford__Abyssinian_226.jpg,0
Abyssinian/oxford__Abyssinian_191.jpg,0
